201422020001,43,57,16
200915975304,36,28,33
201312190399,59,100,89
201219004931,26,57,14
201515036520,53,98,65
20150802963,98,41,47
201110741511,8,25,58
201118868353,55,97,50
201724670453,98,5,46
20155445606,57,74,67
201416714056,3,23,3
201115306886,53,12,28
20135438713,33,19,55
201218844997,46,87,19
20110751527,15,35,58
201324408777,57,78,29
201123182079,68,74,7
200919543627,38,90,22
20147197894,43,15,84
201617347915,0,86,33
20170082344,18,98,71
201117487141,15,55,40
201421198897,100,13,59
201010615110,58,86,58
201117102729,39,11,54
20127537457,73,79,86
20149165736,73,67,7
201412532485,80,95,35
20117909195,37,42,78
20174322451,67,7,87
201711117952,39,67,24
201323366585,44,17,40
201727983374,51,3,17
201220588778,61,65,35
201517553160,0,25,4
201025100474,25,39,43
201025872020,79,70,87
20157538066,70,69,33
20149629206,73,50,72
201128799040,100,68,9
200911803757,15,35,28
20095930014,1,54,89
201128478475,12,70,26
201527180723,75,78,91
20128566409,47,18,56
201414247182,70,2,19
201414971496,12,15,80
201729212376,9,85,54
20134976113,31,95,22
20167034903,65,87,82
20157654157,8,73,6
20094015682,42,31,69
20104567717,89,66,64
201123760752,61,9,44
20149982890,45,94,23
201028059824,100,50,29
201522495007,82,57,53
201310388094,18,97,1
20092764564,99,78,20
201326730067,75,83,91
20113378887,19,83,0
20110195670,41,91,49
201211661153,94,97,77
201413836634,49,28,9
201523915098,19,40,78
20159005534,44,33,11
201123947005,22,36,0
201226937358,79,10,99
201623484564,94,29,0
20138033183,54,3,14
201326883281,81,69,8
201328848057,47,19,69
201611216936,8,8,76
201315268105,18,10,48
20128885274,80,48,85
201214694939,57,70,77
20100366922,84,18,46
201414780212,8,34,39
20138575912,68,44,43
201218859916,11,34,18
20131633850,77,18,59
201214056135,36,92,75
201315177089,75,81,66
201322764290,44,43,23
200929147004,41,52,100
20110821183,34,30,15
201115329540,50,87,43
200923258145,70,47,37
201317403454,19,87,21
201729630535,88,99,39
201017955396,46,38,76
201510744259,63,72,43
20165221617,50,10,24
200915048169,33,93,2
201311429636,29,19,21
20175542546,51,37,14
20160099658,98,42,25
20126703020,60,22,26
200916331899,51,58,75
201625295125,32,28,100
201712454096,78,97,88
201229411099,39,78,19
20154845240,53,95,73
201718822120,42,9,71
201626105994,52,15,46
201220204803,57,35,97
201716411959,67,33,2
201514102270,27,85,40
201324912417,4,88,62
20152928682,26,84,40
201416188496,5,4,15
201120178992,31,39,19
20177398622,46,16,96
201612715338,30,28,41
20153576484,27,42,69
20119344069,33,87,29
201314511914,85,36,11
201329717607,20,8,64
201427274847,89,72,76
201711683241,40,22,68
201615155280,28,64,67
201727929625,22,86,100
20099283520,77,56,37
201713739346,71,25,50
201716808759,51,8,72
20170579561,68,100,57
20096893158,52,35,87
201218010111,33,43,8
20121092584,45,66,92
201522194219,21,76,55
201115201825,25,51,61
200916427779,38,92,53
201521372350,12,3,40
201320936098,4,72,7
201019729584,35,48,73
20119642489,54,69,4
20119562933,88,68,67
20177253099,69,20,34
200913456901,54,53,82
201717764816,87,73,93
201722212375,63,91,53
200918474988,92,6,71
201710852575,11,60,30
201718555451,53,78,82
201319457624,41,82,100
201526465938,22,10,76
20106698134,83,35,15
201019952537,61,93,38
20114989447,92,95,10
201122739411,33,48,50
201115436884,98,7,42
201022381015,56,76,69
201315429619,67,38,83
201621653389,20,80,6
200923639051,41,29,52
20151286169,74,57,50
201621199118,76,31,18
200912614882,35,55,81
201324604372,92,94,99
201021860551,66,2,15
20119756247,40,12,52
201419766096,49,52,30
200927803443,84,50,44
200926059637,100,53,28
201623081439,87,2,18
201110339657,18,11,7
20154765168,10,67,86
201510702754,53,75,71
201527918773,79,30,56
201313623231,29,22,36
20129294909,74,71,51
201516751134,75,56,76
20174892189,80,80,71
201628262579,86,1,19
20138351221,37,91,94
201415835512,70,49,58
200916479025,65,28,27
201517515483,69,86,57
201611644131,18,46,56
20165300855,86,78,46
200927378063,10,15,93
201714540596,67,45,83
200918314395,82,19,93
201110103840,47,51,44
20168923071,71,96,33
201314281986,17,35,95
201029778659,21,80,52
201719558915,31,30,74
20166190775,6,45,93
201221039723,34,79,42
201229059076,17,49,33
20120994784,57,84,60
201118942755,12,92,96
201627169910,96,31,69
201318618456,30,53,77
201027234453,92,99,6
201417581484,35,38,38
200917993790,29,96,27
201116698701,26,82,41
201712506788,25,47,1
200924923577,28,87,92
200924366457,0,40,87
201129431667,76,11,66
201019677838,19,49,87
201028123728,16,51,100
20102974234,99,7,87
201313822997,25,40,9
20115054403,3,97,93
20094353888,72,99,24
201410640024,62,56,79
20096116189,52,55,62
20150919465,90,15,36
20171982193,27,66,25
200918674620,61,15,87
201025425765,18,63,72
20105821146,92,80,39
20161557108,30,1,100
200914391373,8,29,92
200925502802,13,14,85
201614637881,19,76,68
201021971191,53,55,95
20135479984,92,19,61
20157640451,4,12,89
201025001958,29,42,88
20104771557,6,76,2
201325235338,10,9,37
201714222973,15,23,72
201520529007,18,1,39
201013756818,2,39,43
201529495877,74,67,11
201610105385,69,52,17
201126466249,70,61,37
201021357908,30,57,38
20178609304,29,28,17
201625612129,97,68,96
20158563457,27,45,36
20134037556,72,23,84
20163064391,6,24,4
20146285092,26,16,66
201629290797,20,59,39
201310739580,91,96,2
20137784581,63,15,94
201622683701,46,96,55
200929264065,75,33,60
201619445703,23,9,91
201120381205,36,52,74
20135108906,93,1,36
201215555005,78,16,16
20094385377,33,83,42
201622614846,23,39,38
20150523410,8,22,41
20100947850,1,6,37
201514172846,3,91,0
20098461746,53,94,60
20127147950,18,93,41
201218150765,19,19,11
